batch_id,capability_id,capability_name,p0_signature,closure_state,selected_evidence_paths,service_gap_remaining,endpoint_gap_remaining,real_data_gap_remaining,human_confirmation_required,ui_complete_created
B05_SERVICE_ENDPOINT_REAL_DATA,CAP-935E1E26D22F,Dqsrisk State,SERVICE_ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B05_SERVICE_ENDPOINT_REAL_DATA,CAP-984BE24F14FF,Decision Summary Cards,SERVICE_ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B05_SERVICE_ENDPOINT_REAL_DATA,CAP-9E4283D45312,Mode Label,SERVICE_ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B05_SERVICE_ENDPOINT_REAL_DATA,CAP-A2F7A87C9336,Layer Score V125,SERVICE_ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B05_SERVICE_ENDPOINT_REAL_DATA,CAP-B89CF4208B10,Grade From Score,SERVICE_ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B05_SERVICE_ENDPOINT_REAL_DATA,CAP-C1DB36617501,Decision Explanation Contract V129,SERVICE_ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B05_SERVICE_ENDPOINT_REAL_DATA,CAP-C8A9379D6290,Extract Decision,SERVICE_ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B05_SERVICE_ENDPOINT_REAL_DATA,CAP-E0A94B5D377B,Decision Card V37,SERVICE_ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B05_SERVICE_ENDPOINT_REAL_DATA,CAP-E7F5980E3D93,Market Service,SERVICE_ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
B05_SERVICE_ENDPOINT_REAL_DATA,CAP-FF04A3FFA67C,Decision From Entry,SERVICE_ENDPOINT_REAL_DATA,CLOSED_MACHINE_EVIDENCE_FOUND,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,false,false,false,true,false
