ID	Category	Classification	SourcePath	SourceFile	SourceLines	SHA256	Snippet	Notes
EVD-af95d0b4e7a7	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Design_System.html	NDSP_Design_System.html	238	1bb4620782bbd017e39655ed01129a2acc368e9c79addf98e42aa6e8dc2a1049	"note5:""• الأرقام بخط Mono مع <code>font-feature-settings:\""tnum\""</code> لمحاذاة ثابتة."","	Candidate evidence only; manual verification required.
EVD-94f9adc3e583	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Design_System.html	NDSP_Design_System.html	256	1bb4620782bbd017e39655ed01129a2acc368e9c79addf98e42aa6e8dc2a1049	"note5:""• Numbers use Mono with <code>font-feature-settings:\""tnum\""</code> for steady alignment."","	Candidate evidence only; manual verification required.
EVD-f2a2c5ecf622	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/NDSP_Help_Center.html	NDSP_Help_Center.html	25	5236b64908677ab9fc750687d27660515665bad6923d38386b7f6917d10008b0	".mono{font-family:""IBM Plex Mono"",monospace;font-feature-settings:""tnum"" 1}"	Candidate evidence only; manual verification required.
EVD-b4b7737e0c43	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	747	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""عم القرار للأفراد\"", price: \""0\"", period: \""بداية مجانية\"", tier: 1, highlight: null as null | \""popular\"" | \""institutional\"", features: [\""القرار الحاكم\"", \""جودة القرار\"", \""حالة السوق\"", \""الملخص التنفيذي\""], }, { id: \""professional\"" as PlanId, name: \""Professional\"", nameAr: \""الاحترافية\"", tagline: \""عمق تحليلي للمحترفين\"", price: \""490\"", period: \"""","	Candidate evidence only; manual verification required.
EVD-890904b74c17	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	763	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""\"">الميزة</th><th>Free</th><th>Pro</th><th class=\""b-gold\"" style=\""color:var(--gold-bright)\"">Elite</th><th data-i=\""thInst\"">Institutional</th> </tr></thead><tbody id=\""pkgBody\""></t</</</</ <script src=\""/ndsp-admin-live-data-override.js?v=live-db-1\"" defer></script> <!-- NDSP_AR_EN_ONLY_CLEAN_FINAL_START --> <script> (function(){ \""use strict\""; function n(v){ return"","	Candidate evidence only; manual verification required.
EVD-8b4351d5404b	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	764	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""َّل في الخادم. لا ساعة عامة ولا تمديد تلقائي.\"", thSignals:\""إشارات آمنة\"",thAction:\""إجراء\"",thFeature:\""الميزة\"",thInst:\""المؤسسية\"",thMethod:\""الطريقة\"",thAmount:\""المبلغ\"",thState:\""الحالة\"", thMarket:\""السوق\"",thAssetsN:\""عدد الأصول\"",thStateC:\""الحالة\"",thAudit:\""تصنيف التدقيق\"",thService:\""الخدمة\"",thLatency:\""زمن الاستجابة\"",thChecked:\""آخر فحص\"", thSignal:\""الإشارة\"",thCount:\""العدد\"",thTrend:\""ا"""	Candidate evidence only; manual verification required.
EVD-126181b86198	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	771	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""\"">الميزة</th><th>Free</th><th>Pro</th><th class=\""b-gold\"" style=\""color:var(--gold-bright)\"">Elite</th><th data-i=\""thInst\"">Institutional</th> </tr></thead><tbody id=\""pkgBody\""></t</</</</ <script src=\""/ndsp-admin-live-data-override.js?v=live-db-1\"" defer></script> <!-- NDSP_AR_EN_ONLY_CLEAN_FINAL_START --> <script> (function(){ \""use strict\""; function n(v){ return"","	Candidate evidence only; manual verification required.
EVD-8a3b9629d45d	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	772	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""َّل في الخادم. لا ساعة عامة ولا تمديد تلقائي.\"", thSignals:\""إشارات آمنة\"",thAction:\""إجراء\"",thFeature:\""الميزة\"",thInst:\""المؤسسية\"",thMethod:\""الطريقة\"",thAmount:\""المبلغ\"",thState:\""الحالة\"", thMarket:\""السوق\"",thAssetsN:\""عدد الأصول\"",thStateC:\""الحالة\"",thAudit:\""تصنيف التدقيق\"",thService:\""الخدمة\"",thLatency:\""زمن الاستجابة\"",thChecked:\""آخر فحص\"", thSignal:\""الإشارة\"",thCount:\""العدد\"",thTrend:\""ا"""	Candidate evidence only; manual verification required.
EVD-0c262465cb77	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1102	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""= [ { feature: \""القرار الحاكم\"", minPlan: \""starter\"" }, { feature: \""جودة القرار\"", minPlan: \""starter\"" }, { feature: \""حالة السوق\"", minPlan: \""starter\"" }, { feature: \""الملخص التنفيذي\"", minPlan: \""starter\"" }, { feature: \""حالة السيناريو\"", minPlan: \""professional\"" }, { feature: \""خريطة المستويات المرجعية\"", minPlan: \""professional\"" }, { feature: \""المشهد الاقتصادي\"", minPlan: \""pr"","	Candidate evidence only; manual verification required.
EVD-4969008fc56d	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1653	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""r=\""ltr\""]{font-family:\""Sora\"",\""IBM Plex Sans Arabic\"",sans-serif} .mono{font-family:\""IBM Plex Mono\"",monospace;font-feature-settings:\""tnum\"" 1} h1,h2,h3,.kufi{font-family:\""Reem Kufi\"",serif} body[dir=\""ltr\""] h1,body[dir=\""ltr\""] h2,body[dir=\""ltr\""] h3{font-family:\""Sora\"",sans-serif;letter-spacing:-.01em} .bg{position:fixed;inset:0;z-index:0;pointer-events:none;overflow:hidden} .bg .glow{"","	Candidate evidence only; manual verification required.
EVD-48a08bfa96e1	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1680	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""r=\""ltr\""]{font-family:\""Sora\"",\""IBM Plex Sans Arabic\"",sans-serif} .mono{font-family:\""IBM Plex Mono\"",monospace;font-feature-settings:\""tnum\"" 1} h1,h2,h3,.kufi{font-family:\""Reem Kufi\"",serif} body[dir=\""ltr\""] h1,body[dir=\""ltr\""] h2,body[dir=\""ltr\""] h3{font-family:\""Sora\"",sans-serif} .bg{position:fixed;inset:0;z-index:0;pointer-events:none;overflow:hidden} .bg .glow{position:absolute;bord"","	Candidate evidence only; manual verification required.
EVD-4d65a43d0ec9	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1698	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""r=\""ltr\""]{font-family:\""Sora\"",\""IBM Plex Sans Arabic\"",sans-serif} .mono{font-family:\""IBM Plex Mono\"",monospace;font-feature-settings:\""tnum\"" 1} h1,h2,h3,.kufi{font-family:\""Reem Kufi\"",serif} body[dir=\""ltr\""] h1,body[dir=\""ltr\""] h2,body[dir=\""ltr\""] h3{font-family:\""Sora\"",sans-serif} .bg{position:fixed;inset:0;z-index:0;pointer-events:none;overflow:hidden} .bg .glow{position:absolute;bord"","	Candidate evidence only; manual verification required.
EVD-617b32f41b4b	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1707	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""r=\""ltr\""]{font-family:\""Sora\"",\""IBM Plex Sans Arabic\"",sans-serif} .mono{font-family:\""IBM Plex Mono\"",monospace;font-feature-settings:\""tnum\"" 1} h1,h2,h3,.kufi{font-family:\""Reem Kufi\"",serif} body[dir=\""ltr\""] h1,body[dir=\""ltr\""] h2,body[dir=\""ltr\""] h3{font-family:\""Sora\"",sans-serif;letter-spacing:-.01em} .bg{position:fixed;inset:0;z-index:0;pointer-events:none;overflow:hidden} .bg .glow{"","	Candidate evidence only; manual verification required.
EVD-a77fe788f9f9	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1738	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""logic"": ""Controls package, trial state, permissions, account access, and feature availability."","	Candidate evidence only; manual verification required.
EVD-1842049f2680	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1754	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	""", thDay:\""Trial day\"",thStarted:\""Started\"",thEnds:\""Ends\"", trialClockNote:\""<b>Governance:</b> The 16 days start at each account's activation — every user has their own clock, recorded server-side. No global clock, no auto-extension.\"", thSignals:\""Safe signals\"",thAction:\""Action\"",thFeature:\""Feature\"",thInst:\""Institutional\"",thMethod:\""Method\"",thAmount:\""Amount\"",thState:\""State\"", th"","	Candidate evidence only; manual verification required.
EVD-577e4b419a36	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1763	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	""", thDay:\""Trial day\"",thStarted:\""Started\"",thEnds:\""Ends\"", trialClockNote:\""<b>Governance:</b> The 16 days start at each account's activation — every user has their own clock, recorded server-side. No global clock, no auto-extension.\"", thSignals:\""Safe signals\"",thAction:\""Action\"",thFeature:\""Feature\"",thInst:\""Institutional\"",thMethod:\""Method\"",thAmount:\""Amount\"",thState:\""State\"", th"","	Candidate evidence only; manual verification required.
EVD-ae54668a0637	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1772	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""\"", \""primary_output\"": \""alerts_settings_state\"" }, { \""id\"": 16, \""internal_name\"": \""Entitlement And Account Gate\"", \""short_name\"": \""ENTITLEMENT_ACCOUNT\"", \""arabic_name\"": \""بوابة الحساب والصلاحيات والباقة\"", \""visibility\"": \""owner_internal_only\"", \""logic\"": \""Controls package, trial state, permissions, account access, and feature availability.\"","","	Candidate evidence only; manual verification required.
EVD-d3c0af5a2d05	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1773	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""\""arabic_name\"": \""بوابة الحساب والصلاحيات والباقة\"", \""visibility\"": \""owner_internal_only\"", \""logic\"": \""Controls package, trial state, permissions, account access, and feature availability.\"", \""primary_output\"": \""account_entitlement_state\"" } ] }"","	Candidate evidence only; manual verification required.
EVD-fdb94d55d4b7	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1774	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""_name\"": \""بوابة الحساب والصلاحيات والباقة\"", \""visibility\"": \""owner_internal_only\"", \""logic\"": \""Controls package, trial state, permissions, account access, and feature availability.\"", \""primary_output\"": \""account_entitlement_state\"" } ] }"""	Candidate evidence only; manual verification required.
EVD-26730cc3cecc	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1801	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""return:\""-4.1%\"",color:\""var(--chart-4)\""},{name:\""الصدمة الخارجية\"",probability:5,return:\""-12.7%\"",color:\""var(--negative)\""}],\""trialState\"",0,{active:!0,planName:\""Elite\"",planNameAr:\""النخبة\"",totalDays:16,daysRemaining:11,startedLabel:\""بدأت في 5 يونيو 2026\"",note:\""تم تصميم فترة التجربة لتمنح المستخدم فرصة كافية لاختبار قدرات المنصة ومتابعة دورة تحليل كاملة قبل اتخاذ قرار الاشتراك.\"",eliteA"""	Candidate evidence only; manual verification required.
EVD-f9ae98b3825c	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1808	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""ucide-react\"" import { cn } from \""@/lib/utils\"" import { subscriptionPlans, planFeatureMatrix, trialState, currentAccount, type PlanId, } from \""@/lib/ndsp-data\"" const tierOf: Record<PlanId, number> = { starter: 1, professional: 2, elite: 3, private: REDACTED, } const minTierOf: Record<PlanId, number> = tierOf export default function UpgradePage() { return ( <d"","	Candidate evidence only; manual verification required.
EVD-cbaac19d2e4b	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1810	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""rkles, Star } from \""lucide-react\"" import { cn } from \""@/lib/utils\"" import { subscriptionPlans, planFeatureMatrix, trialState, currentAccount, type PlanId, } from \""@/lib/ndsp-data\"" const tierOf: Record<PlanId, number> = { starter: 1, professional: 2, elite: 3, private: REDACTED, } const minTierOf: Record<PlanId, number> = tierOf export default function UpgradePage("""	Candidate evidence only; manual verification required.
EVD-662e22196a04	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/data/owner-layer-source-map.json	owner-layer-source-map.json	1836	23577d6618e75c762e47078400fbeb8a48f0d2cea50611272cff2a18b4ad55ff	"""\""ضوابط الجهة الخاصة\"", ], }, ] /* الفترة التجريبية: 16 يوماً بصلاحيات Elite كاملة لكل مستخدم جديد */ export const trialState = { active: true, planName: \""Elite\"", planNameAr: \""النخبة\"", totalDays: 16, daysRemaining: 11, startedLabel: \""بدأت في 5 يونيو 2026\"", note: \""تم تصميم فترة التجربة لتمنح المستخدم فرصة كافية لاختبار قدرات المنصة ومتابعة دورة تحليل كاملة قبل"","	Candidate evidence only; manual verification required.
EVD-b2aef10cb548	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/index.html	index.html	25	29f3e8fa5505b4255196a2fc12649c895bd1d629049ee00295f4d3a4e8b88e57	".mono{font-family:""IBM Plex Mono"",monospace;font-feature-settings:""tnum"" 1}"	Candidate evidence only; manual verification required.
EVD-1b229fbcf21b	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/index.html	index.html	772	29f3e8fa5505b4255196a2fc12649c895bd1d629049ee00295f4d3a4e8b88e57	"<th data-i=""thFeature"">الميزة</th><th>Free</th><th>Pro</th><th class=""b-gold"" style=""color:var(--gold-bright)"">Elite</th><th data-i=""thInst"">Institutional</th>"	Candidate evidence only; manual verification required.
EVD-b045f5559439	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/index.html	index.html	1280	29f3e8fa5505b4255196a2fc12649c895bd1d629049ee00295f4d3a4e8b88e57	"thSignals:""إشارات آمنة"",thAction:""إجراء"",thFeature:""الميزة"",thInst:""المؤسسية"",thMethod:""الطريقة"",thAmount:""المبلغ"",thState:""الحالة"","	Candidate evidence only; manual verification required.
EVD-55886b0ccc50	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/index.html	index.html	1315	29f3e8fa5505b4255196a2fc12649c895bd1d629049ee00295f4d3a4e8b88e57	"thSignals:""Safe signals"",thAction:""Action"",thFeature:""Feature"",thInst:""Institutional"",thMethod:""Method"",thAmount:""Amount"",thState:""State"","	Candidate evidence only; manual verification required.
EVD-9f755cebdd4e	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/admin-console/ndsp-hud-theme.css	ndsp-hud-theme.css	22	a33503a1321ec17816c3422517539f3cc83d38c8a9461ce2388d1433b8a3fa74	".num,.price,.mono,[data-hud-num]{font-feature-settings:""tnum"" 1;text-shadow:0 0 18px rgba(242,210,122,.22)}"	Candidate evidence only; manual verification required.
EVD-16a6987dba1c	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/ndsp-governance-bridge/layers/NDSP_OWNER_INTERNAL_16_LAYER_REGISTRY.json	NDSP_OWNER_INTERNAL_16_LAYER_REGISTRY.json	155	90a4f3c76f35e74ad3cc4df86088e58b17e70590d3617fbe6fe7c2230202eb3a	"""logic"": ""Controls package, trial state, permissions, account access, and feature availability."","	Candidate evidence only; manual verification required.
EVD-f5c1a335e37e	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	apps/ndsp-governance-bridge/policies/feature_gate.py	feature_gate.py	3	38668e1e9b99dff910b4a55c08d44b46e2a13d6a0ed6d955b83502f147ab9d70	def apply_feature_gate(data: dict, user: dict):	Candidate evidence only; manual verification required.
EVD-c77b3a62acdf	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/DEV-007-SERVICE-MIGRATION-PLAN.md	DEV-007-SERVICE-MIGRATION-PLAN.md	4	6a78bb77249e2c621b4be5b420f3aea8e29931224cf1bccc3c39156460e9a9e1	Branch: feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-06e9b76c6f2e	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/NDSP_CORE_SERVICES_RELEASE_STATUS.md	NDSP_CORE_SERVICES_RELEASE_STATUS.md	6	a26b4055b58620363caddf3ef4e41fa0cb6f333949bb3535483ad9c45e327254	Branch: feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-f3582920ffe3	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/README.md	README.md	5	6cc050e4a3331ffa16a92f734ac6435e6bf7254f0bc7b94e01345089a5665d7f	Before adding a new feature, answer:	Candidate evidence only; manual verification required.
EVD-fa8477314755	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/contracts/RELEASE_CANDIDATE_FREEZE_POLICY.md	RELEASE_CANDIDATE_FREEZE_POLICY.md	7	ba8d52aef4ddaa5a93ae4241e175fcce814eaa3cd41495bdfe6e9d66e5bb684b	1. No feature changes without a new DEV task.	Candidate evidence only; manual verification required.
EVD-cc13d544b904	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/registry/OPERATIONAL_HARDENING.md	OPERATIONAL_HARDENING.md	6	9ba62248de2f3b76f5d58b1d5225bbb157cda0fa4035ec1fea2e1f654cf79190	Branch: feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-b078d73c9533	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/registry/PRODUCTION_SNAPSHOT_RC1.md	PRODUCTION_SNAPSHOT_RC1.md	7	f275c729cb08a1033c08d65ff1dc320a41dcc14b361f9f54a92dff848d5bbc75	- Branch: feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-580c9d488b26	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/registry/PRODUCTION_SNAPSHOT_RC1.md	PRODUCTION_SNAPSHOT_RC1.md	8	f275c729cb08a1033c08d65ff1dc320a41dcc14b361f9f54a92dff848d5bbc75	- Head: c221ce1 (HEAD -> feature/ndsp-os, tag: v0.3.5-ndsp-rc1, origin/feature/ndsp-os) release(DEV-016): freeze release candidate rc1	Candidate evidence only; manual verification required.
EVD-afa98f4d57b1	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/registry/PRODUCTION_SNAPSHOT_RC1.md	PRODUCTION_SNAPSHOT_RC1.md	42	f275c729cb08a1033c08d65ff1dc320a41dcc14b361f9f54a92dff848d5bbc75	No feature changes were introduced.	Candidate evidence only; manual verification required.
EVD-fff3ae306999	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/registry/PRODUCTION_SNAPSHOT_RC1_FINAL.md	PRODUCTION_SNAPSHOT_RC1_FINAL.md	7	776b9a5938996b0b61cef7363f8613b61137c1498f7d3c0ee9ae5864ea2773cd	- Branch: feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-c6caa273f515	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/registry/PRODUCTION_SNAPSHOT_RC1_FINAL.md	PRODUCTION_SNAPSHOT_RC1_FINAL.md	8	776b9a5938996b0b61cef7363f8613b61137c1498f7d3c0ee9ae5864ea2773cd	- Current Head: a3e30a6 (HEAD -> feature/ndsp-os, tag: v0.3.6-ndsp-rc1-smoke, origin/feature/ndsp-os) test(DEV-017): finalize rc1 production smoke snapshot	Candidate evidence only; manual verification required.
EVD-250205ec9853	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/registry/PUBLIC_GATEWAY_READINESS.md	PUBLIC_GATEWAY_READINESS.md	5	25475031a90a3c09a881ed6309d2d84acae2da8d2cf41c8c439d53db42ba3054	Branch: feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-be098e450481	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/registry/RELEASE_CANDIDATE_RC1.md	RELEASE_CANDIDATE_RC1.md	8	93f7b34f94c1a86057163dae0a533bb9bcb8824105cd169eacf2453cca91f069	- Branch: feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-8c5509a574b1	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/registry/RELEASE_CANDIDATE_RC1.md	RELEASE_CANDIDATE_RC1.md	29	93f7b34f94c1a86057163dae0a533bb9bcb8824105cd169eacf2453cca91f069	No new features are included in this freeze.	Candidate evidence only; manual verification required.
EVD-b43444f9f818	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/reports/DEV-002B-SOURCE-CLASSIFICATION-20260628_001339.md	DEV-002B-SOURCE-CLASSIFICATION-20260628_001339.md	5	f8ecf7cce0484628a5b40adbcc30103a693267d8627d9e264f183fd7f0e61382	Branch: feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-4c29f75decab	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/reports/DEV-002C-FRONTEND-SOURCE-INTAKE-20260628_001739.md	DEV-002C-FRONTEND-SOURCE-INTAKE-20260628_001739.md	6	d168b9f877b8c37ca59113b098a0086ed3909245de4e0f092d31a1543cdd3653	Branch: feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-3dbb35851391	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	backend/architecture/reports/DEV-002E-DOCS-POLICY-INTAKE-20260628_002936.md	DEV-002E-DOCS-POLICY-INTAKE-20260628_002936.md	5	82bcc0195b2f6b70cf2cc0a06cfa8fb4610c1219a891c0b6fcfdb5c094d355c2	Branch: feature/ndsp-os	Candidate evidence only; manual verification required.
