d|drwx------|root:root|4096|2026-08-06T10:06:38.4651751870|/opt/.ndsp-quarantine-20260806-100615
f|-rwxrwxr-x|root:root|788|2026-04-17T23:18:13.7369461610|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/scripts/1.sh
f|-rw-rw-r--|root:root|730|2026-04-17T23:47:41.3133224070|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/scripts/setup_ndip_service.sh
f|-rwxr-xr-x|root:root|2443|2026-03-28T00:20:23.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/scripts/run_admin_api.sh
f|-rwxr-xr-x|root:root|230|2026-03-27T23:23:13.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/scripts/u.sh
f|-rwxr-xr-x|root:root|3842|2026-03-28T00:25:06.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/scripts/Admin.sh
f|-rwxr-xr-x|root:root|845|2026-03-28T02:11:40.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/scripts/fix_nginx_admin.sh
f|-rwxr-xr-x|root:root|312|2026-03-28T02:02:49.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/scripts/run_admin.sh
d|drwxr-xr-x|root:root|4096|2026-04-17T00:00:49.1207998930|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups
d|drwxr-xr-x|root:root|4096|2026-04-17T22:11:23.1523892800|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups/dashboard_cleanup
d|drwxr-xr-x|root:root|4096|2026-04-17T00:00:49.1208539900|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups/dashboard_cleanup/backup_conf_1773084649
f|-rw-r--r--|root:root|2692|2026-03-09T20:17:57.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups/dashboard_cleanup/backup_conf_1773084649/style.css
f|-rw-r--r--|root:root|3733|2026-03-09T20:22:09.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups/dashboard_cleanup/backup_conf_1773084649/index.html
d|drwxr-xr-x|root:root|4096|2026-04-17T00:00:49.1208976020|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups/dashboard_cleanup/backup_fix_1773084129
f|-rw-r--r--|root:root|2692|2026-03-09T20:17:57.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups/dashboard_cleanup/backup_fix_1773084129/style.css
f|-rw-r--r--|root:root|3579|2026-03-09T20:17:57.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups/dashboard_cleanup/backup_fix_1773084129/index.html
d|drwxr-xr-x|root:root|4096|2026-04-17T00:00:49.1209589390|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups/dashboard_cleanup/backup_conf_1773084655
f|-rw-r--r--|root:root|2692|2026-03-09T20:17:57.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups/dashboard_cleanup/backup_conf_1773084655/style.css
f|-rw-r--r--|root:root|3871|2026-03-09T20:30:49.0000000000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_backups/dashboard_cleanup/backup_conf_1773084655/index.html
d|drwxr-xr-x|root:root|4096|2026-04-17T22:11:22.9653936480|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649
d|drwxr-xr-x|root:root|4096|2026-04-17T22:11:22.6164018000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/api
f|-rw-r--r--|root:root|1708|2026-04-17T22:11:22.6164018000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/api/requirements.txt
d|drwxr-xr-x|root:root|4096|2026-04-17T22:11:22.6104019400|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/api/logs
f|-rw-r--r--|root:root|2244|2026-04-17T22:11:22.6154018230|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/api/main.py
f|-rw-r--r--|root:root|7305|2026-04-17T22:11:22.6144018470|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/api/config.py
f|-rw-r--r--|root:root|527|2026-04-17T22:11:22.6134018700|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/api/Dockerfile
f|-rw-r--r--|root:root|223|2026-04-17T22:11:22.6144018470|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/api/__init__.py
f|-rw-r--r--|root:root|10228|2026-04-17T22:11:22.6164018000|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/api/server.py
f|-rw-r--r--|root:root|233|2026-04-17T22:11:22.6124018930|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/api/.env
f|-rw-r--r--|root:root|2276|2026-04-17T22:11:22.9653936480|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/.env.save
d|drwxr-xr-x|root:root|4096|2026-04-17T23:16:12.1408471180|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/bin
d|drwxr-xr-x|root:root|4096|2026-04-17T22:11:22.9513939750|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/config
d|drwxr-xr-x|root:root|4096|2026-04-17T22:11:22.6104019400|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin
f|-rwxr-xr-x|root:root|102|2026-04-17T22:11:22.6104019400|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/run_ui.sh
d|drwxr-xr-x|root:root|4096|2026-04-17T22:11:22.6094019630|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/logs
d|drwxr-xr-x|root:root|4096|2026-04-17T22:11:23.2763863840|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/app
f|-rwxr-xr-x|root:root|937|2026-04-17T22:11:22.6064020340|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/app/fix_nginx_full.sh
f|-rw-r--r--|root:root|2109|2026-04-17T22:11:22.6054020570|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/app/admin_api.py
f|-rwxr-xr-x|root:root|2443|2026-04-17T22:11:22.6094019630|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/app/run_admin_api.sh
f|-rwxr-xr-x|root:root|230|2026-04-17T22:11:22.6094019630|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/app/u.sh
f|-rw-r--r--|root:root|4074|2026-04-17T22:11:22.6074020100|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/app/index.html
f|-rwxr-xr-x|root:root|3842|2026-04-17T22:11:22.6044020800|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/app/Admin.sh
f|-rw-r--r--|root:root|661|2026-04-17T22:11:22.6094019630|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/app/scanner_engine.py
f|-rwxr-xr-x|root:root|845|2026-04-17T22:11:22.6064020340|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/app/fix_nginx_admin.sh
f|-rwxr-xr-x|root:root|312|2026-04-17T22:11:22.6074020100|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/admin/app/run_admin.sh
d|drwxr-xr-x|root:root|4096|2026-04-17T23:16:12.4138406020|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend
f|-rw-r--r--|root:root|728|2026-04-17T22:10:49.8851662510|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/users_api.py
f|-rw-rw-r--|root:root|121|2026-04-17T22:11:08.4857318490|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/layer_optimizer.log
f|-rw-r--r--|root:root|957|2026-04-17T22:10:49.9281652470|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/requirements.txt
f|-rw-r--r--|root:root|404|2026-04-17T22:10:49.6741711780|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/binance_feed.py
d|drwxr-xr-x|root:root|4096|2026-04-17T22:10:49.9181654810|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/logs
f|-rw-r--r--|root:root|174|2026-04-17T22:10:49.9191654570|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/logs/app.log
f|-rw-r--r--|root:root|2373|2026-04-17T22:10:49.9251653170|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/main.py
f|-rw-r--r--|root:root|0|2026-04-17T22:10:49.9291652240|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/next
f|-rw-rw-r--|root:root|5417|2026-04-17T22:11:08.4697322230|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/api.log
d|drwxr-xr-x|root:root|4096|2026-04-17T22:10:49.9201654340|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/bin
f|-rw-r--r--|root:root|4827|2026-04-17T22:10:49.9191654570|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/bin/autonomous_cycle_runner.py
f|-rwxr-xr-x|root:root|1779|2026-04-17T22:10:49.9201654340|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/bin/managed_start_server.sh
f|-rwxr-xr-x|root:root|639|2026-04-17T22:10:49.9201654340|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/bin/ndip_autonomous_engine.sh
f|-rwxr-xr-x|root:root|267|2026-04-17T22:10:49.9201654340|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/bin/run_ndip_engine.sh
f|-rw-r--r--|root:root|3385|2026-04-17T22:10:49.8921660880|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/sim_engine.py
f|-rw-r--r--|root:root|156|2026-04-17T22:10:49.9211654100|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/trading_api.py
d|drwxr-xr-x|root:root|4096|2026-04-17T22:11:08.4917317090|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/data
f|-rw-rw-r--|root:root|129|2026-04-17T22:11:08.4917317090|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/data/layer_weights.json
f|-rw-rw-r--|root:root|181|2026-04-17T22:11:08.4907317320|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/data/api_keys.json
f|-rw-rw-r--|root:root|1678|2026-04-17T22:11:08.4907317320|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/data/signals.json
f|-rw-rw-r--|root:root|83|2026-04-17T22:11:08.4917317090|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/data/usage.json
f|-rw-rw-r--|root:root|149|2026-04-17T22:11:08.4897317560|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/data/payments.json
d|drwxr-xr-x|root:root|4096|2026-04-17T22:10:49.9161655270|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine
f|-rw-r--r--|root:root|469|2026-04-17T22:10:49.9131655970|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/multi_symbol_engine.py
f|-rw-r--r--|root:root|747|2026-04-17T22:10:49.9101656670|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/autonomous_engine.py
f|-rw-r--r--|root:root|873|2026-04-17T22:10:49.9071657380|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/signal_dispatcher.py
f|-rw-r--r--|root:root|799|2026-04-17T22:10:49.8961659940|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/autonomous_loop.py
f|-rw-r--r--|root:root|442|2026-04-17T22:10:49.9001659010|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/bot_manager.py
f|-rw-r--r--|root:root|879|2026-04-17T22:10:49.9101656670|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/volume_engine.py
f|-rw-r--r--|root:root|507|2026-04-17T22:10:49.9011658780|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/ndip_master.py
f|-rw-r--r--|root:root|1262|2026-04-17T22:10:49.8971659710|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/decision_engine.py
f|-rw-r--r--|root:root|208|2026-04-17T22:10:49.9031658310|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/liquidity_engine.py
f|-rw-r--r--|root:root|799|2026-04-17T22:10:49.9011658780|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/binance_connector.py
f|-rw-r--r--|root:root|935|2026-04-17T22:10:49.9151655510|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/subscription_db.py
f|-rw-r--r--|root:root|928|2026-04-17T22:10:49.9001659010|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/ai_security.py
f|-rw-r--r--|root:root|2052|2026-04-17T22:10:49.9041658080|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/signal_worker.py
f|-rw-r--r--|root:root|764|2026-04-17T22:10:49.9121656210|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/cache_engine.py
f|-rw-r--r--|root:root|1323|2026-04-17T22:10:49.8951660180|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/user_tracking.py
f|-rw-r--r--|root:root|1943|2026-04-17T22:10:49.9151655510|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/telegram_admin.py
f|-rw-r--r--|root:root|768|2026-04-17T22:10:49.9021658540|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/auto_signal_engine.py
f|-rw-r--r--|root:root|839|2026-04-17T22:10:49.9071657380|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/golden_signal.py
f|-rw-r--r--|root:root|313|2026-04-17T22:10:49.9121656210|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/autonomous_trader.py
f|-rw-r--r--|root:root|8354|2026-04-17T22:10:49.9061657610|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/trading_brain.py
f|-rw-r--r--|root:root|2011|2026-04-17T22:10:49.9011658780|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/risk_engine.py
f|-rw-r--r--|root:root|803|2026-04-17T22:10:49.8961659940|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/recommendation_engine.py
f|-rw-r--r--|root:root|526|2026-04-17T22:10:49.9151655510|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/rsi_engine.py
d|drwxr-xr-x|root:root|4096|2026-04-17T22:10:49.9091656910|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/engine
f|-rw-r--r--|root:root|1551|2026-04-17T22:10:49.9091656910|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/engine/liquidity_engine.py
f|-rw-r--r--|root:root|571|2026-04-17T22:10:49.9091656910|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/engine/intelligence_engine.py
f|-rw-r--r--|root:root|794|2026-04-17T22:10:49.9151655510|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/message_formatter.py
f|-rw-r--r--|root:root|162|2026-04-17T22:10:49.9051657840|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/paypal_config.py
f|-rw-r--r--|root:root|888|2026-04-17T22:10:49.9061657610|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/telegram_sender.py
f|-rw-r--r--|root:root|443|2026-04-17T22:10:49.9141655740|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/data_engine.py
f|-rw-r--r--|root:root|1392|2026-04-17T22:10:49.9061657610|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/golden_engine.py
f|-rw-r--r--|root:root|3379|2026-04-17T22:10:49.9151655510|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/signal_engine.py
f|-rw-r--r--|root:root|70|2026-04-17T22:10:49.9011658780|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/config.py
f|-rw-r--r--|root:root|573|2026-04-17T22:10:49.9141655740|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/subscription_manager.py
f|-rw-r--r--|root:root|613|2026-04-17T22:10:49.9071657380|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/multi_asset_scanner.py
f|-rw-r--r--|root:root|894|2026-04-17T22:10:49.8981659480|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/referral_system.py
f|-rw-r--r--|root:root|379|2026-04-17T22:10:49.8991659240|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/system_monitor.py
f|-rw-r--r--|root:root|881|2026-04-17T22:10:49.9081657140|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/performance_engine.py
f|-rw-r--r--|root:root|2941|2026-04-17T22:10:49.9101656670|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/ndip_engine.py
f|-rw-r--r--|root:root|0|2026-04-17T22:10:49.9161655270|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/__init__.py
f|-rw-r--r--|root:root|227|2026-04-17T22:10:49.9151655510|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/institutional_engine.py
f|-rw-r--r--|root:root|787|2026-04-17T22:10:49.8991659240|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/intelligence_engine.py
f|-rw-r--r--|root:root|1490|2026-04-17T22:10:49.9131655970|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/zones_engine.py
f|-rw-r--r--|root:root|624|2026-04-17T22:10:49.8981659480|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/execution_engine.py
f|-rw-r--r--|root:root|548|2026-04-17T22:10:49.9161655270|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/autonomous_trader_loop.py
f|-rw-r--r--|root:root|770|2026-04-17T22:10:49.8971659710|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/trading_loop.py
f|-rw-r--r--|root:root|334|2026-04-17T22:10:49.8941660410|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/cot_engine.py
f|-rw-r--r--|root:root|521|2026-04-17T22:10:49.9121656210|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/journal_engine.py
f|-rw-r--r--|root:root|317|2026-04-17T22:10:49.9021658540|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/binance_engine.py
f|-rw-r--r--|root:root|457|2026-04-17T22:10:49.9151655510|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/telegram_bot.py
f|-rw-r--r--|root:root|1951|2026-04-17T22:10:49.9151655510|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/scoring_engine.py
f|-rw-r--r--|root:root|2287|2026-04-17T22:10:49.8941660410|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/filter_engine.py
f|-rw-r--r--|root:root|74|2026-04-17T22:10:49.8981659480|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/subscription_config.py
f|-rw-r--r--|root:root|1315|2026-04-17T22:10:49.9081657140|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/liquidity_hunter_engine.py
f|-rw-r--r--|root:root|135|2026-04-17T22:10:49.8961659940|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/run_watcher.py
f|-rw-r--r--|root:root|3824|2026-04-17T22:10:49.9051657840|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/telegram_webhook_handler.py
f|-rw-r--r--|root:root|1066|2026-04-17T22:10:49.8971659710|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/scanner_engine.py
f|-rw-r--r--|root:root|1898|2026-04-17T22:10:49.9101656670|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/market_engine.py
f|-rw-r--r--|root:root|891|2026-04-17T22:10:49.9041658080|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/telegram_router.py
f|-rw-r--r--|root:root|662|2026-04-17T22:10:49.9051657840|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/divergence_engine.py
f|-rw-r--r--|root:root|1376|2026-04-17T22:10:49.9141655740|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/market_brain_engine.py
f|-rw-r--r--|root:root|548|2026-04-17T22:10:49.9001659010|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/engine/telegram_engine.py
f|-rw-r--r--|root:root|2410|2026-04-17T22:10:49.8881661810|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/twelvedata_ws_poc.py
f|-rw-r--r--|root:root|3722|2026-04-17T22:11:08.4667322930|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/ndip.pdf
f|-rw-r--r--|root:root|20480|2026-04-17T22:10:49.8921660880|/opt/.ndsp-quarantine-20260806-100615/empire-backups/archive_1776480730/_refactor_backup_1776456649/backend/ndip.db
