capability_id,environment_variable_name,source_location,values_exposed
CAP-862CD297F1FD,NDSP_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_PLATFORM_GATEWAY_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_PLATFORM_GATEWAY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_TRIAL_DAYS,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_TRIAL_REGISTER_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_USER_DASHBOARD_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NDSP_USER_LOGIN_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NOWPAYMENTS_API_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NOWPAYMENTS_IPN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,NOWPAYMENTS_PRICE_CURRENCY,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,OUT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,OUT_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PGDATABASE,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PGHOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PGPASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PGPORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PGURL,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PGUSER,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PG_CONNECTION_STRING,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PG_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,POSTGRES_DB,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,POSTGRES_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,POSTGRES_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,POSTGRES_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,POSTGRES_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,POSTGRES_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,POSTGRES_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,RAW,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,RC,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,REPORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,ROOT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,S,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,SECRET_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,SERVICE_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,SIZE,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,SMTP_ADMIN_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,SMTP_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,TELEGRAM_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,TS,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,U,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,USER_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-862CD297F1FD,X_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ACCESS_TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ADMIN_EMAIL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ADMIN_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ALERT_EMAIL_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,APP,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,APPDIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,AUDIT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,AUTH_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,AUTH_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,BACKEND_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,BACKUP,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,BACKUP_ROOT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,CODE,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DATABASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DEPLOY_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,EUID,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,FRONTEND_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,HOME_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_ACTIONS_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_ACTION_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_UI_PROXY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_USERS_JSON,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_USERS_OFFICIAL_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ALLOW_UNVERIFIED_ADMIN_JWT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_API_COMPAT_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_AUTH_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_DATABASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_DEBUG_ACTIVATION_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_DELIVERY_SETTINGS_FILE,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_DEVICE_GUARD_SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_PLATFORM_GATEWAY_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_PLATFORM_GATEWAY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_TRIAL_DAYS,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_TRIAL_REGISTER_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_USER_DASHBOARD_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_USER_LOGIN_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NOWPAYMENTS_API_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NOWPAYMENTS_IPN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NOWPAYMENTS_PRICE_CURRENCY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,OUT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,OUT_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGDATABASE,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGHOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGPASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGPORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGURL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGUSER,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PG_CONNECTION_STRING,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PG_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_DB,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,RAW,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,RC,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,REPORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ROOT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,S,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SECRET_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SERVICE_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SIZE,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SMTP_ADMIN_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SMTP_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,TELEGRAM_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,TS,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,U,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,USER_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,X_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ACCESS_TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ADMIN_EMAIL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ADMIN_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ALERT_EMAIL_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,APP,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,APPDIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,AUDIT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,AUTH_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,AUTH_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,BACKEND_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,BACKUP,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,BACKUP_ROOT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,CODE,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DATABASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DB_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,DEPLOY_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,EUID,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,FRONTEND_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,HOME_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_ACTIONS_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_ACTION_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_UI_PROXY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_USERS_JSON,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ADMIN_USERS_OFFICIAL_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_ALLOW_UNVERIFIED_ADMIN_JWT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_API_COMPAT_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_AUTH_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_DATABASE_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_DEBUG_ACTIVATION_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_DELIVERY_SETTINGS_FILE,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_DEVICE_GUARD_SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_PLATFORM_GATEWAY_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_PLATFORM_GATEWAY_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_TRIAL_DAYS,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_TRIAL_REGISTER_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_USER_DASHBOARD_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NDSP_USER_LOGIN_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NOWPAYMENTS_API_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NOWPAYMENTS_IPN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,NOWPAYMENTS_PRICE_CURRENCY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,OUT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,OUT_DIR,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGDATABASE,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGHOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGPASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGPORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGURL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PGUSER,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PG_CONNECTION_STRING,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PG_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_DB,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_PASSWORD,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_PORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_URI,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,POSTGRES_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PUBLIC_APP_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,PUBLIC_URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,RAW,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,RC,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,REPORT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,ROOT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,S,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SALT,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SECRET_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SERVICE_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SESSION_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SIZE,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SMTP_ADMIN_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SMTP_HOST,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SMTP_PASS,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SMTP_TO,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,SMTP_USER,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,TELEGRAM_BOT_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,TELEGRAM_CHAT_ID,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,TELEGRAM_TOKEN,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,TS,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,U,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,URL,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,USER_NAME,LOCAL_ONLY_OR_MODIFIED,false
CAP-2B9AC68DB1D6,X_ADMIN_KEY,LOCAL_ONLY_OR_MODIFIED,false
CAP-6F83F74440AE,ACCESS_TOKEN_SECRET,LOCAL_ONLY_OR_MODIFIED,false
CAP-6F83F74440AE,ADMIN_EMAIL,LOCAL_ONLY_OR_MODIFIED,false
CAP-6F83F74440AE,ADMIN_JWT_SECRET,LOCAL_ONLY_OR_MODIFIED,false
