capability_id,capability_name,gap_type,source_location,source_path,source_routes,related_routes,environment_variable_names,data_sources,data_states,mock_signature_found,runtime_candidate_count,runtime_candidates,test_evidence_count,ui_evidence_count,related_file_count
CAP-235EF538DEF9,Auth Reset,DATA_STATE_UNVERIFIED,LOCAL_ONLY_OR_MODIFIED,/home/nawaf511/empire-core-new/backend/app/api/v1/frontend_contract.py,DELETE /me/watchlist/{asset_id}|GET /account/trial|GET /admin/health|GET /admin/layers|GET /admin/payments|GET /admin/registrations|GET /admin/trials|GET /assets|GET /assets/{asset_id}/chart|GET /assets/{asset_id}/decision|GET /auth/magic-link/verify|GET /brief/today|GET /contract/status|GET /markets|GET /me/alert-prefs|GET /me/dashboard|GET /me/entitlements|GET /me/subscription|GET /me/watchlist|GET /packages|POST /account/activate|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /admin/registrations/{registration_id}/decision|POST /auth/2fa/verify|POST /auth/forgot|POST /auth/login|POST /auth/magic-link|POST /auth/register|POST /auth/reset|POST /me/channels/email/test|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/watchlist|POST /payments/checkout|POST /payments/webhook|PUT /me/alert-prefs,GET /api/account/trial|GET /api/admin-actions/users/action/health|GET /api/admin-ui/alerts|GET /api/admin-ui/backups|GET /api/admin-ui/governance|GET /api/admin-ui/health|GET /api/admin-ui/markets|GET /api/admin-ui/packages|GET /api/admin-ui/payments|GET /api/admin-ui/summary|GET /api/admin-ui/trials|GET /api/admin-ui/users|GET /api/admin/users/action/health|GET /api/alerts/status|GET /api/auth/2fa/status|GET /api/auth/login/health|GET /api/auth/session|GET /api/markets|GET /api/packages|GET /api/payments/status|GET /api/user-dashboard/saas-policy|GET /health|GET /nowpayments/health|GET /trial/info|GET /webhooks/nowpayments|POST /api/admin-actions/users/action|POST /api/admin-ui/action|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/login/verify|POST /api/auth/2fa/setup|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/status|POST /api/auth/login|POST /api/auth/logout|POST /checkout/create|POST /login|POST /webhooks/nowpayments,ACCESS_TOKEN_SECRET|ADMIN_JWT_SECRET|ADMIN_KEY|ADMIN_TELEGRAM_CHAT_ID|ALERT_EMAIL_TO|APP|APPDIR|APP_URL|AUDIT|AUTH_JWT_SECRET|BACKEND_DIR|BACKUP|BACKUP_ROOT|BOT_TOKEN|CHAT_ID|CODE|DATABASE_URL|DB_HOST|DB_NAME|DB_PASSWORD|DB_PORT|DB_URL|DB_USER|DEPLOY_DIR|EUID|FRONTEND_DIR|HOME_DIR|HOST|JWT_SECRET|NDSP_ADMIN_ACTIONS_PORT|NDSP_ADMIN_ACTION_KEY|NDSP_ADMIN_JWT_SECRET|NDSP_ADMIN_KEY|NDSP_ADMIN_UI_PROXY_PORT|NDSP_ADMIN_USERS_JSON|NDSP_ADMIN_USERS_OFFICIAL_PORT|NDSP_ALLOW_UNVERIFIED_ADMIN_JWT|NDSP_API_COMPAT_PORT|NDSP_DATABASE_URL|NDSP_DEBUG_ACTIVATION_URL|NDSP_DEVICE_GUARD_SALT|NDSP_JWT_SECRET|NDSP_PLATFORM_GATEWAY_HOST|NDSP_PLATFORM_GATEWAY_PORT|NDSP_PUBLIC_APP_URL|NDSP_PUBLIC_URL|NDSP_SESSION_SECRET|NDSP_SMTP_HOST|NDSP_SMTP_PASS|NDSP_SMTP_USER|NDSP_TELEGRAM_BOT_TOKEN|NDSP_TELEGRAM_CHAT_ID|NDSP_TRIAL_DAYS|NDSP_TRIAL_REGISTER_PORT|NDSP_USER_DASHBOARD_PORT|NDSP_USER_LOGIN_PORT|NOWPAYMENTS_API_KEY|NOWPAYMENTS_IPN_SECRET|NOWPAYMENTS_PRICE_CURRENCY|OUT|OUT_DIR|PATH|PGDATABASE|PGHOST|PGPASSWORD|PGPORT|PGURL|PGUSER|PG_CONNECTION_STRING|PG_URI|PORT|POSTGRES_DB|POSTGRES_HOST|POSTGRES_PASSWORD|POSTGRES_PORT|POSTGRES_URI|POSTGRES_URL|POSTGRES_USER|PUBLIC_APP_URL|PUBLIC_URL|RAW|RC|REPORT|ROOT|S|SALT|SECRET_KEY|SERVICE_NAME|SESSION_SECRET|SIZE|SMTP_ADMIN_TO|SMTP_HOST|SMTP_PASS|SMTP_TO|SMTP_USER|TELEGRAM_BOT_TOKEN|TELEGRAM_CHAT_ID|TELEGRAM_TOKEN|TOKEN_SECRET|TS|U|URL|USER_NAME,CSV|HTTP_API|JSON|POSTGRES|WEBSOCKET,REAL_LIVE|REAL_SNAPSHOT,true,91,ndsp-trial-register.service|ndsp-admin-actions.service|ndsp-admin-ui-proxy.service|ndsp-register-compat-gateway.service|ndsp-telegram-link-listener.service,1,0,59
CAP-A5C181808EF6,Frontend Contract,DATA_STATE_UNVERIFIED,LOCAL_ONLY_OR_MODIFIED,/home/nawaf511/empire-core-new/backend/app/api/v1/frontend_contract.py,DELETE /me/watchlist/{asset_id}|GET /account/trial|GET /admin/health|GET /admin/layers|GET /admin/payments|GET /admin/registrations|GET /admin/trials|GET /assets|GET /assets/{asset_id}/chart|GET /assets/{asset_id}/decision|GET /auth/magic-link/verify|GET /brief/today|GET /contract/status|GET /markets|GET /me/alert-prefs|GET /me/dashboard|GET /me/entitlements|GET /me/subscription|GET /me/watchlist|GET /packages|POST /account/activate|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /admin/registrations/{registration_id}/decision|POST /auth/2fa/verify|POST /auth/forgot|POST /auth/login|POST /auth/magic-link|POST /auth/register|POST /auth/reset|POST /me/channels/email/test|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/watchlist|POST /payments/checkout|POST /payments/webhook|PUT /me/alert-prefs,DELETE /admin/plan-features/:id|DELETE /admin/users/:id|DELETE /me/watchlist/{asset_id}|GET /account/trial|GET /admin/feedback|GET /admin/health|GET /admin/layers|GET /admin/notifications|GET /admin/payments|GET /admin/plans|GET /admin/registrations|GET /admin/stats|GET /admin/trials|GET /admin/upgrade-requests|GET /admin/users|GET /api/account/trial|GET /api/admin-actions/users/action/health|GET /api/admin-ui/alerts|GET /api/admin-ui/backups|GET /api/admin-ui/governance|GET /api/admin-ui/health|GET /api/admin-ui/markets|GET /api/admin-ui/packages|GET /api/admin-ui/payments|GET /api/admin-ui/summary|GET /api/admin-ui/trials|GET /api/admin-ui/users|GET /api/admin/telegram-routing/status|GET /api/admin/users/action/health|GET /api/alerts/status|GET /api/auth/2fa/status|GET /api/auth/login/health|GET /api/auth/session|GET /api/markets|GET /api/ndsp/frontend-fields/probe|GET /api/packages|GET /api/payments/status|GET /api/user-dashboard/saas-policy|GET /assets|GET /assets/{asset_id}/chart|GET /assets/{asset_id}/decision|GET /auth/magic-link/verify|GET /brief/today|GET /contract/status|GET /health|GET /markets|GET /me|GET /me/alert-prefs|GET /me/dashboard|GET /me/entitlements|GET /me/subscription|GET /me/watchlist|GET /notifications|GET /nowpayments/health|GET /packages|GET /plans|GET /trial/info|GET /trial/status|GET /upgrade-requests/me|GET /webhooks/nowpayments|POST /__retired_api_admin_users_action_legacy|POST /account/activate|POST /admin/feedback/:id/review|POST /admin/notifications/send|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /admin/plans/:id/features|POST /admin/registrations/{registration_id}/decision|POST /admin/upgrade-requests/:id/review|POST /api/admin-actions/users/action|POST /api/admin-ui/action|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|POST /api/admin/telegram-routing/test|POST /api/admin/telegram-routing/update|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/login/verify|POST /api/auth/2fa/setup|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/status|POST /api/auth/login|POST /api/auth/logout|POST /auth/2fa/verify|POST /auth/forgot|POST /auth/login|POST /auth/magic-link|POST /auth/register|POST /auth/reset|POST /checkout/create|POST /feedback|POST /me/channels/email/test|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/watchlist|POST /notifications/:id/read|POST /payments/checkout|POST /payments/webhook|POST /upgrade-request|POST /webhooks/nowpayments|PUT /admin/plans/:id|PUT /admin/plans/:id/layers/:layerKey|PUT /admin/users/:id|PUT /me/alert-prefs,ACCESS_TOKEN_SECRET|ADMIN_EMAIL|ADMIN_JWT_SECRET|ADMIN_KEY|ADMIN_TELEGRAM_CHAT_ID|ALERT_EMAIL_TO|APP|APPDIR|APP_URL|AUDIT|AUTH_JWT_SECRET|AUTH_PORT|BACKEND_DIR|BACKUP|BACKUP_ROOT|BASE_URL|BOT_TOKEN|CHAT_ID|CODE|DATABASE_URL|DB_HOST|DB_NAME|DB_PASSWORD|DB_PORT|DB_URL|DB_USER|DEPLOY_DIR|EUID|FRONTEND_DIR|HOME_DIR|HOST|JWT_SECRET|NDSP_ADMIN_ACTIONS_PORT|NDSP_ADMIN_ACTION_KEY|NDSP_ADMIN_JWT_SECRET|NDSP_ADMIN_KEY|NDSP_ADMIN_UI_PROXY_PORT|NDSP_ADMIN_USERS_JSON|NDSP_ADMIN_USERS_OFFICIAL_PORT|NDSP_ALLOW_UNVERIFIED_ADMIN_JWT|NDSP_API_COMPAT_PORT|NDSP_AUTH_PORT|NDSP_DATABASE_URL|NDSP_DEBUG_ACTIVATION_URL|NDSP_DEVICE_GUARD_SALT|NDSP_JWT_SECRET|NDSP_PLATFORM_GATEWAY_HOST|NDSP_PLATFORM_GATEWAY_PORT|NDSP_PUBLIC_APP_URL|NDSP_PUBLIC_URL|NDSP_SESSION_SECRET|NDSP_SMTP_HOST|NDSP_SMTP_PASS|NDSP_SMTP_USER|NDSP_TELEGRAM_BOT_TOKEN|NDSP_TELEGRAM_CHAT_ID|NDSP_TRIAL_DAYS|NDSP_TRIAL_REGISTER_PORT|NDSP_USER_DASHBOARD_PORT|NDSP_USER_LOGIN_PORT|NOWPAYMENTS_API_KEY|NOWPAYMENTS_IPN_SECRET|NOWPAYMENTS_PRICE_CURRENCY|OUT|OUT_DIR|PGDATABASE|PGHOST|PGPASSWORD|PGPORT|PGURL|PGUSER|PG_CONNECTION_STRING|PG_URI|PORT|POSTGRES_DB|POSTGRES_HOST|POSTGRES_PASSWORD|POSTGRES_PORT|POSTGRES_URI|POSTGRES_URL|POSTGRES_USER|PUBLIC_APP_URL|PUBLIC_URL|RAW|RC|REPORT|ROOT|S|SALT|SECRET_KEY|SERVICE_NAME|SESSION_SECRET|SIZE|SMTP_ADMIN_TO|SMTP_HOST|SMTP_PASS|SMTP_TO|SMTP_USER|TELEGRAM_BOT_TOKEN|TELEGRAM_CHAT_ID|TELEGRAM_TOKEN|TOKEN_SECRET|TS|U|URL|USER_NAME|X_ADMIN_KEY,CSV|HTTP_API|JSON|POSTGRES|WEBSOCKET,REAL_LIVE|REAL_SNAPSHOT,false,36,ndsp-access-guard-9024.service|ndsp-access-guard-final.service|ndsp-admin-actions.service|ndsp-admin-ui-proxy.service|ndsp-api-compat.service,0,0,60
CAP-2CD69A7EA838,Frontend Contract,DATA_STATE_UNVERIFIED,LOCAL_ONLY_OR_MODIFIED,/home/nawaf511/empire-core-new/backend/app/api/v1/frontend_contract.py,DELETE /me/watchlist/{asset_id}|GET /account/trial|GET /admin/health|GET /admin/layers|GET /admin/payments|GET /admin/registrations|GET /admin/trials|GET /assets|GET /assets/{asset_id}/chart|GET /assets/{asset_id}/decision|GET /auth/magic-link/verify|GET /brief/today|GET /contract/status|GET /markets|GET /me/alert-prefs|GET /me/dashboard|GET /me/entitlements|GET /me/subscription|GET /me/watchlist|GET /packages|POST /account/activate|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /admin/registrations/{registration_id}/decision|POST /auth/2fa/verify|POST /auth/forgot|POST /auth/login|POST /auth/magic-link|POST /auth/register|POST /auth/reset|POST /me/channels/email/test|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/watchlist|POST /payments/checkout|POST /payments/webhook|PUT /me/alert-prefs,DELETE /admin/plan-features/:id|DELETE /admin/users/:id|DELETE /me/watchlist/{asset_id}|GET /account/trial|GET /admin/feedback|GET /admin/health|GET /admin/layers|GET /admin/notifications|GET /admin/payments|GET /admin/plans|GET /admin/registrations|GET /admin/stats|GET /admin/trials|GET /admin/upgrade-requests|GET /admin/users|GET /api/account/trial|GET /api/admin-actions/users/action/health|GET /api/admin-ui/alerts|GET /api/admin-ui/backups|GET /api/admin-ui/governance|GET /api/admin-ui/health|GET /api/admin-ui/markets|GET /api/admin-ui/packages|GET /api/admin-ui/payments|GET /api/admin-ui/summary|GET /api/admin-ui/trials|GET /api/admin-ui/users|GET /api/admin/telegram-routing/status|GET /api/admin/users/action/health|GET /api/alerts/status|GET /api/auth/2fa/status|GET /api/auth/login/health|GET /api/auth/session|GET /api/markets|GET /api/packages|GET /api/payments/status|GET /api/user-dashboard/saas-policy|GET /assets|GET /assets/{asset_id}/chart|GET /assets/{asset_id}/decision|GET /auth/magic-link/verify|GET /brief/today|GET /contract/status|GET /health|GET /markets|GET /me|GET /me/alert-prefs|GET /me/dashboard|GET /me/entitlements|GET /me/subscription|GET /me/watchlist|GET /notifications|GET /nowpayments/health|GET /packages|GET /plans|GET /trial/info|GET /trial/status|GET /upgrade-requests/me|GET /webhooks/nowpayments|POST /__retired_api_admin_users_action_legacy|POST /account/activate|POST /admin/feedback/:id/review|POST /admin/notifications/send|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /admin/plans/:id/features|POST /admin/registrations/{registration_id}/decision|POST /admin/upgrade-requests/:id/review|POST /api/admin-actions/users/action|POST /api/admin-ui/action|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|POST /api/admin/telegram-routing/test|POST /api/admin/telegram-routing/update|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/login/verify|POST /api/auth/2fa/setup|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/status|POST /api/auth/login|POST /api/auth/logout|POST /auth/2fa/verify|POST /auth/forgot|POST /auth/login|POST /auth/magic-link|POST /auth/register|POST /auth/reset|POST /checkout/create|POST /feedback|POST /me/channels/email/test|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/watchlist|POST /notifications/:id/read|POST /payments/checkout|POST /payments/webhook|POST /upgrade-request|POST /webhooks/nowpayments|PUT /admin/plans/:id|PUT /admin/plans/:id/layers/:layerKey|PUT /admin/users/:id|PUT /me/alert-prefs,ACCESS_TOKEN_SECRET|ADMIN_EMAIL|ADMIN_JWT_SECRET|ADMIN_KEY|ADMIN_TELEGRAM_CHAT_ID|ALERT_EMAIL_TO|APP|APPDIR|APP_URL|AUDIT|AUTH_JWT_SECRET|AUTH_PORT|BACKEND_DIR|BACKUP|BACKUP_ROOT|BASE_URL|BOT_TOKEN|CHAT_ID|CODE|DATABASE_URL|DB_HOST|DB_NAME|DB_PASSWORD|DB_PORT|DB_URL|DB_USER|DEPLOY_DIR|EUID|FRONTEND_DIR|HOME_DIR|HOST|JWT_SECRET|NDSP_ADMIN_ACTIONS_PORT|NDSP_ADMIN_ACTION_KEY|NDSP_ADMIN_JWT_SECRET|NDSP_ADMIN_KEY|NDSP_ADMIN_UI_PROXY_PORT|NDSP_ADMIN_USERS_JSON|NDSP_ADMIN_USERS_OFFICIAL_PORT|NDSP_ALLOW_UNVERIFIED_ADMIN_JWT|NDSP_API_COMPAT_PORT|NDSP_AUTH_PORT|NDSP_DATABASE_URL|NDSP_DEBUG_ACTIVATION_URL|NDSP_DEVICE_GUARD_SALT|NDSP_JWT_SECRET|NDSP_PLATFORM_GATEWAY_HOST|NDSP_PLATFORM_GATEWAY_PORT|NDSP_PUBLIC_APP_URL|NDSP_PUBLIC_URL|NDSP_REGISTER_COMPAT_PORT|NDSP_SESSION_SECRET|NDSP_SMTP_HOST|NDSP_SMTP_PASS|NDSP_SMTP_USER|NDSP_TELEGRAM_BOT_TOKEN|NDSP_TELEGRAM_CHAT_ID|NDSP_TRIAL_DAYS|NDSP_TRIAL_REGISTER_PORT|NDSP_USER_DASHBOARD_PORT|NDSP_USER_LOGIN_PORT|NOWPAYMENTS_API_KEY|NOWPAYMENTS_IPN_SECRET|NOWPAYMENTS_PRICE_CURRENCY|OUT|OUT_DIR|PGDATABASE|PGHOST|PGPASSWORD|PGPORT|PGURL|PGUSER|PG_CONNECTION_STRING|PG_URI|PORT|POSTGRES_DB|POSTGRES_HOST|POSTGRES_PASSWORD|POSTGRES_PORT|POSTGRES_URI|POSTGRES_URL|POSTGRES_USER|PUBLIC_APP_URL|PUBLIC_URL|RAW|RC|REPORT|ROOT|S|SALT|SCRIPT_DIR|SECRET_KEY|SERVICE_NAME|SESSION_SECRET|SIZE|SMTP_ADMIN_TO|SMTP_HOST|SMTP_PASS|SMTP_TO|SMTP_USER|TARGET|TELEGRAM_BOT_TOKEN|TELEGRAM_CHAT_ID|TELEGRAM_TOKEN|TOKEN_SECRET|TS|U|URL|USER_NAME|X_ADMIN_KEY,CSV|HTTP_API|JSON|POSTGRES|WEBSOCKET,REAL_LIVE|REAL_SNAPSHOT,true,36,ndsp-register-compat-gateway.service|ndsp-trial-register.service|ndsp-access-guard-9024.service|ndsp-access-guard-final.service|ndsp-admin-actions.service,1,0,60
CAP-1736E39D1CE4,Frontend Contract,DATA_STATE_UNVERIFIED,LOCAL_ONLY_OR_MODIFIED,/home/nawaf511/empire-core-new/backend/app/api/v1/frontend_contract.py,DELETE /me/watchlist/{asset_id}|GET /account/trial|GET /admin/health|GET /admin/layers|GET /admin/payments|GET /admin/registrations|GET /admin/trials|GET /assets|GET /assets/{asset_id}/chart|GET /assets/{asset_id}/decision|GET /auth/magic-link/verify|GET /brief/today|GET /contract/status|GET /markets|GET /me/alert-prefs|GET /me/dashboard|GET /me/entitlements|GET /me/subscription|GET /me/watchlist|GET /packages|POST /account/activate|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /admin/registrations/{registration_id}/decision|POST /auth/2fa/verify|POST /auth/forgot|POST /auth/login|POST /auth/magic-link|POST /auth/register|POST /auth/reset|POST /me/channels/email/test|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/watchlist|POST /payments/checkout|POST /payments/webhook|PUT /me/alert-prefs,DELETE /admin/plan-features/:id|DELETE /admin/users/:id|DELETE /me/watchlist/{asset_id}|GET /account/trial|GET /admin/feedback|GET /admin/health|GET /admin/layers|GET /admin/notifications|GET /admin/payments|GET /admin/plans|GET /admin/registrations|GET /admin/stats|GET /admin/trials|GET /admin/upgrade-requests|GET /admin/users|GET /api/account/trial|GET /api/admin-actions/users/action/health|GET /api/admin-ui/alerts|GET /api/admin-ui/backups|GET /api/admin-ui/governance|GET /api/admin-ui/health|GET /api/admin-ui/markets|GET /api/admin-ui/packages|GET /api/admin-ui/payments|GET /api/admin-ui/summary|GET /api/admin-ui/trials|GET /api/admin-ui/users|GET /api/admin/telegram-routing/status|GET /api/admin/users/action/health|GET /api/alerts/status|GET /api/auth/2fa/status|GET /api/auth/login/health|GET /api/auth/session|GET /api/markets|GET /api/ndsp/frontend-fields/probe|GET /api/packages|GET /api/payments/status|GET /api/user-dashboard/saas-policy|GET /assets|GET /assets/{asset_id}/chart|GET /assets/{asset_id}/decision|GET /auth/magic-link/verify|GET /brief/today|GET /contract/status|GET /health|GET /markets|GET /me|GET /me/alert-prefs|GET /me/dashboard|GET /me/entitlements|GET /me/subscription|GET /me/watchlist|GET /notifications|GET /nowpayments/health|GET /packages|GET /plans|GET /trial/info|GET /trial/status|GET /upgrade-requests/me|GET /webhooks/nowpayments|POST /__retired_api_admin_users_action_legacy|POST /account/activate|POST /admin/feedback/:id/review|POST /admin/notifications/send|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|POST /admin/plans/:id/features|POST /admin/registrations/{registration_id}/decision|POST /admin/upgrade-requests/:id/review|POST /api/admin-actions/users/action|POST /api/admin-ui/action|POST /api/admin-ui/alerts/channel|POST /api/admin-ui/alerts/test|POST /api/admin/telegram-routing/test|POST /api/admin/telegram-routing/update|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/login/verify|POST /api/auth/2fa/setup|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/status|POST /api/auth/login|POST /api/auth/logout|POST /auth/2fa/verify|POST /auth/forgot|POST /auth/login|POST /auth/magic-link|POST /auth/register|POST /auth/reset|POST /checkout/create|POST /feedback|POST /me/channels/email/test|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/watchlist|POST /notifications/:id/read|POST /payments/checkout|POST /payments/webhook|POST /upgrade-request|POST /webhooks/nowpayments|PUT /admin/plans/:id|PUT /admin/plans/:id/layers/:layerKey|PUT /admin/users/:id|PUT /me/alert-prefs,ACCESS_TOKEN_SECRET|ADMIN_EMAIL|ADMIN_JWT_SECRET|ADMIN_KEY|ADMIN_TELEGRAM_CHAT_ID|ALERT_EMAIL_TO|APP|APPDIR|APP_URL|AUDIT|AUTH_JWT_SECRET|AUTH_PORT|BACKEND_DIR|BACKUP|BACKUP_ROOT|BASE_URL|BOT_TOKEN|CHAT_ID|CODE|DATABASE_URL|DB_HOST|DB_NAME|DB_PASSWORD|DB_PORT|DB_URL|DB_USER|DEPLOY_DIR|EUID|FRONTEND_DIR|HOME_DIR|HOST|JWT_SECRET|NDSP_ADMIN_ACTIONS_PORT|NDSP_ADMIN_ACTION_KEY|NDSP_ADMIN_JWT_SECRET|NDSP_ADMIN_KEY|NDSP_ADMIN_UI_PROXY_PORT|NDSP_ADMIN_USERS_JSON|NDSP_ADMIN_USERS_OFFICIAL_PORT|NDSP_ALLOW_UNVERIFIED_ADMIN_JWT|NDSP_API_COMPAT_PORT|NDSP_AUTH_PORT|NDSP_DATABASE_URL|NDSP_DEBUG_ACTIVATION_URL|NDSP_DEVICE_GUARD_SALT|NDSP_JWT_SECRET|NDSP_PLATFORM_GATEWAY_HOST|NDSP_PLATFORM_GATEWAY_PORT|NDSP_PUBLIC_APP_URL|NDSP_PUBLIC_URL|NDSP_SESSION_SECRET|NDSP_SMTP_HOST|NDSP_SMTP_PASS|NDSP_SMTP_USER|NDSP_TELEGRAM_BOT_TOKEN|NDSP_TELEGRAM_CHAT_ID|NDSP_TRIAL_DAYS|NDSP_TRIAL_REGISTER_PORT|NDSP_USER_DASHBOARD_PORT|NDSP_USER_LOGIN_PORT|NOWPAYMENTS_API_KEY|NOWPAYMENTS_IPN_SECRET|NOWPAYMENTS_PRICE_CURRENCY|OUT|OUT_DIR|PGDATABASE|PGHOST|PGPASSWORD|PGPORT|PGURL|PGUSER|PG_CONNECTION_STRING|PG_URI|PORT|POSTGRES_DB|POSTGRES_HOST|POSTGRES_PASSWORD|POSTGRES_PORT|POSTGRES_URI|POSTGRES_URL|POSTGRES_USER|PUBLIC_APP_URL|PUBLIC_URL|RAW|RC|REPORT|ROOT|S|SALT|SECRET_KEY|SERVICE_NAME|SESSION_SECRET|SIZE|SMTP_ADMIN_TO|SMTP_HOST|SMTP_PASS|SMTP_TO|SMTP_USER|TELEGRAM_BOT_TOKEN|TELEGRAM_CHAT_ID|TELEGRAM_TOKEN|TOKEN_SECRET|TS|U|URL|USER_NAME|X_ADMIN_KEY,CSV|HTTP_API|JSON|POSTGRES|WEBSOCKET,REAL_LIVE|REAL_SNAPSHOT,false,36,ndsp-access-guard-9024.service|ndsp-access-guard-final.service|ndsp-admin-actions.service|ndsp-admin-ui-proxy.service|ndsp-api-compat.service,0,0,60
