batch_id,capability_id,capability_name,p0_signature,service_required,endpoint_required,real_data_required,service_evidence_found,endpoint_evidence_found,real_data_evidence_found,candidate_count,selected_evidence_paths,machine_closed,human_confirmation_required
B13_ENDPOINT_REAL_DATA,CAP-A49CDCFF7C02,Ndsp Completed Decision,ENDPOINT_REAL_DATA,false,true,true,true,true,true,262,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-C2C16369E0B6,Ndsp V52 Contract,ENDPOINT_REAL_DATA,false,true,true,true,true,true,338,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-C2F2BCB1164C,Ndsp Canonical Live Runtime V30,ENDPOINT_REAL_DATA,false,true,true,true,true,true,302,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-C9B83A923CCA,Apply Runtime Governance,ENDPOINT_REAL_DATA,false,true,true,true,true,true,303,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-CFD935E857CB,Enforce Governance Runtime,ENDPOINT_REAL_DATA,false,true,true,true,true,true,303,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-D109F092339F,Enforce Elite Trial Capacity,ENDPOINT_REAL_DATA,false,true,true,true,true,true,279,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-D38B6F09E3C9,Ndsp Quality Live Nmp Wrapper,ENDPOINT_REAL_DATA,false,true,true,true,true,true,213,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-DD2EA6FDA5D8,Ndsp Decision Governance Core,ENDPOINT_REAL_DATA,false,true,true,true,true,true,314,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-E3FE8FA9E536,Ndsp Decision Package V1,ENDPOINT_REAL_DATA,false,true,true,true,true,true,335,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-EAF0F47E923D,Normalize Risk Without False Pause,ENDPOINT_REAL_DATA,false,true,true,true,true,true,306,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-F73757D671A4,Ndsp Auth Core Clean,ENDPOINT_REAL_DATA,false,true,true,true,true,true,275,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-FA2F2A8AA5C9,Ndsp V3 Portal Gateway,ENDPOINT_REAL_DATA,false,true,true,true,true,true,318,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-2B9AC68DB1D6,Assert No Decision Mutation,ENDPOINT_REAL_DATA,false,true,true,true,true,true,223,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-3A5ED3DB0C0D,Risk Label,ENDPOINT_REAL_DATA,false,true,true,true,true,true,236,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-552A04A27A0F,Scenario Report,ENDPOINT_REAL_DATA,false,true,true,true,true,true,233,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-805630C7C819,Attach Report,ENDPOINT_REAL_DATA,false,true,true,true,true,true,239,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-98156F574B28,Risk Warnings,ENDPOINT_REAL_DATA,false,true,true,true,true,true,230,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
B13_ENDPOINT_REAL_DATA,CAP-9BE0DE3ADC89,Generate Report,ENDPOINT_REAL_DATA,false,true,true,true,true,true,260,docs/99-governance/pr-019-capability-discovery-audit/PR019_ACTIVE_CAPABILITY_CATALOG.json,true,true
