symbol,timeframe,time,open,high,low,close,volume,bid,ask,spread,nmp_low,nmp_high
BIDU.hk,M5,2026.04.30 10:55:00,118.47000,118.59000,118.47000,118.58000,18,118.58000,118.92000,34.00,0,0
