symbol,timeframe,time,open,high,low,close,volume,bid,ask,spread,nmp_low,nmp_high
CRWD.ext,H4,2026.04.09 08:00:00,425.49000,426.88000,424.23000,424.79000,1063,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.09 12:00:00,425.31000,425.40000,423.16000,424.04000,106,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.09 16:00:00,423.94000,426.38000,395.17000,395.54000,3988,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.09 20:00:00,395.54000,401.05000,390.40000,395.09000,3259,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.10 00:00:00,395.07000,397.33000,393.71000,396.81000,448,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.10 04:00:00,396.80000,397.62000,395.29000,395.83000,651,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.10 08:00:00,395.86000,403.38000,395.82000,401.78000,1137,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.10 12:00:00,401.78000,404.39000,400.31000,400.31000,339,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.10 16:00:00,400.31000,401.58000,364.18000,375.05000,6047,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.10 20:00:00,375.07000,379.26000,370.94000,377.86000,3331,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.13 00:00:00,370.78000,373.80000,370.28000,373.51000,314,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.13 04:00:00,371.78000,377.54000,371.78000,377.54000,615,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.13 08:00:00,377.53000,378.68000,374.80000,376.66000,725,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.13 12:00:00,376.34000,381.03000,374.58000,380.68000,403,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.13 16:00:00,380.70000,402.73000,377.79000,401.84000,4601,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.13 20:00:00,401.82000,402.53000,399.08000,401.78000,3064,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.14 00:00:00,402.08000,403.99000,401.18000,403.99000,209,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.14 04:00:00,404.00000,404.00000,402.11000,403.34000,1234,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.14 08:00:00,402.84000,403.85000,400.78000,402.80000,2180,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.14 12:00:00,402.90000,404.44000,401.18000,404.28000,215,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.14 16:00:00,404.28000,411.12000,395.85000,399.01000,3291,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.14 20:00:00,399.02000,399.38000,393.11000,397.30000,2632,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.15 00:00:00,397.22000,398.80000,396.59000,397.79000,219,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.15 04:00:00,397.80000,399.52000,396.32000,398.40000,346,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.15 08:00:00,398.39000,399.19000,396.41000,398.91000,191,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.15 12:00:00,398.89000,401.85000,396.43000,401.49000,215,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.15 16:00:00,401.48000,411.05000,400.78000,405.78000,4595,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.15 20:00:00,406.61000,411.62000,405.37000,410.50000,3548,457.08000,457.58000,50.00,0,0
CRWD.ext,H4,2026.04.16 00:00:00,410.93000,414.82000,410.48000,414.78000,232,457.08000,457.58000,50.00,0,0
