symbol,timeframe,time,open,high,low,close,volume,bid,ask,spread,nmp_low,nmp_high
TGT.us,D1,2026.05.01 00:00:00,128.29000,131.14000,128.29000,128.70000,7291,128.69000,128.96000,27.00,0,0
