symbol,timeframe,time,open,high,low,close,volume,bid,ask,spread,nmp_low,nmp_high
V.ext,M15,2026.05.01 21:45:00,328.55000,329.18000,328.53000,328.78000,418,328.00000,328.74000,74.00,0,0
V.ext,M15,2026.05.01 22:00:00,328.78000,329.06000,328.33000,328.66000,411,328.00000,328.74000,74.00,0,0
V.ext,M15,2026.05.01 22:15:00,328.64000,328.76000,328.26000,328.26000,473,328.00000,328.74000,74.00,0,0
V.ext,M15,2026.05.01 22:30:00,328.28000,329.04000,327.99000,328.92000,468,328.00000,328.74000,74.00,0,0
V.ext,M15,2026.05.01 22:45:00,328.93000,329.29000,328.09000,328.09000,228,328.00000,328.74000,74.00,0,0
