symbol,timeframe,time,open,high,low,close,volume,bid,ask,spread,nmp_low,nmp_high
AUDJPY,H4,2026.04.09 08:00:00,111.74600,111.82700,111.67900,111.71700,33824,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.09 12:00:00,111.71800,112.00800,111.67700,111.94900,33612,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.09 16:00:00,111.94800,112.59600,111.92300,112.48500,49017,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.09 20:00:00,112.48400,112.72500,112.44600,112.54300,32535,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.10 00:00:00,112.51600,112.64300,112.48000,112.62600,14168,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.10 04:00:00,112.62700,112.66900,112.45400,112.48900,25834,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.10 08:00:00,112.48900,112.61300,112.38200,112.43900,28242,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.10 12:00:00,112.44000,112.63800,112.41500,112.61500,31138,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.10 16:00:00,112.61400,112.85700,112.57300,112.61700,43992,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.10 20:00:00,112.61700,112.77700,112.58900,112.65000,32071,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.13 00:00:00,111.74400,112.38800,111.74100,112.32200,16595,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.13 04:00:00,112.32400,112.47000,112.25200,112.38700,30280,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.13 08:00:00,112.38600,112.67700,112.35600,112.62200,34107,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.13 12:00:00,112.62700,112.65300,112.33800,112.51200,32664,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.13 16:00:00,112.51200,112.96100,112.50900,112.95600,47694,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.13 20:00:00,112.95500,113.15700,112.93100,113.12300,27526,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.14 00:00:00,112.94900,113.18100,112.79800,112.84200,17662,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.14 04:00:00,112.84300,112.89100,112.67500,112.71700,27590,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.14 08:00:00,112.71800,113.06400,112.60700,112.99800,37092,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.14 12:00:00,112.99900,113.26000,112.87700,113.25500,35657,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.14 16:00:00,113.25500,113.40700,113.21800,113.23000,43287,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.14 20:00:00,113.23100,113.28200,113.07800,113.09300,25351,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.15 00:00:00,113.07800,113.26900,112.99400,113.15800,19716,113.16500,113.18800,23.00,0,0
AUDJPY,H4,2026.04.15 04:00:00,113.15800,113.40500,113.15600,113.39600,26506,113.16500,113.18800,23.00,0,0
