symbol,timeframe,time,open,high,low,close,volume,bid,ask,spread,nmp_low,nmp_high
PDD.ext,H4,2026.04.09 08:00:00,102.52000,102.70000,102.22000,102.27000,363,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.09 12:00:00,102.27000,103.04000,102.24000,102.90000,141,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.09 16:00:00,102.89000,103.62000,98.90000,100.82000,7442,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.09 20:00:00,100.82000,101.20000,98.90000,99.99000,3869,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.10 00:00:00,100.21000,100.89000,99.20000,100.83000,215,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.10 04:00:00,100.82000,101.58000,100.67000,100.86000,893,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.10 08:00:00,100.79000,101.07000,100.45000,100.52000,465,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.10 12:00:00,100.51000,101.07000,100.48000,100.90000,137,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.10 16:00:00,101.00000,103.74000,100.31000,100.47000,5355,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.10 20:00:00,100.46000,100.51000,99.78000,100.10000,2443,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.13 00:00:00,99.43000,99.60000,97.88000,99.59000,365,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.13 04:00:00,99.59000,99.77000,98.68000,99.17000,591,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.13 08:00:00,99.17000,100.22000,99.09000,99.69000,323,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.13 12:00:00,99.72000,100.02000,99.40000,99.59000,91,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.13 16:00:00,99.63000,100.29000,99.31000,99.87000,4879,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.13 20:00:00,99.88000,100.71000,99.38000,100.42000,2602,99.60000,99.85000,25.00,0,0
PDD.ext,H4,2026.04.14 00:00:00,100.41000,101.02000,98.60000,100.88000,463,99.60000,99.85000,25.00,0,0
