symbol,timeframe,time,open,high,low,close,volume,bid,ask,spread,nmp_low,nmp_high
GILD.us,D1,2026.05.01 00:00:00,129.54000,132.20000,128.95000,132.05000,6346,132.06000,132.35000,29.00,0,0
